year,time,Temp,Hum,spd,windmag,dir
2014,1900,67.91,98.7,2.51951744,5.492,89.2
2014,900,73.328,88.3,2.38629952,4.988,89.6
2014,1400,75.236,81.1,3.66483392,7.93,90.7
2014,2400,69.656,93.1,4.8906176,10.685,93
2014,800,69.35,95.3,1.60800288,3.468,93.1
2014,2200,70.682,82.7,2.08678272,4.576,93.5
2014,700,66.578,97.9,1.45779744,3.051,93.6
2014,1500,80.96,58.14,3.21019424,6.619,93.9
2014,2000,67.424,99.3,2.17797888,4.778,94.2
2014,100,69.458,93.4,3.49495872,7.515,94.7
2014,1600,80.942,60,3.062224,6.337,95.4
2014,600,66.956,99.2,4.995672,10.938,96.9
2014,2000,70.628,91.9,1.55033472,3.214,97.1
2014,1300,78.8,68.68,2.2061424,4.601,97.4
2014,1400,80.366,60.32,2.85390336,5.914,97.5
2014,1300,77.522,74.8,3.32061312,7.09,97.8
2014,2100,66.92,99.6,2.51549408,5.492,98.4
2014,200,68.234,95.3,2.5995376,5.463,98.5
2014,2200,69.53,94.2,3.00813216,6.565,98.9
2014,2100,71.294,79.9,1.96071744,4.267,99.5
2014,1300,72.77,86.8,3.46187776,7.508,100.5
2014,400,67.172,96.8,3.60582464,7.847,103.3
2014,300,67.37,96.6,3.54100384,7.67,104.9
2014,1000,72.356,76.6,1.68042336,3.378,105.5
2014,2400,67.244,85,1.1757152,2.155,106.4
2014,2400,65.498,99.1,2.77969472,6.061,107.5
2014,500,67.136,97.9,4.15657792,9.068,107.9
2014,1200,71.132,91.1,3.49182944,7.549,108.6
2014,2300,70.088,94.6,2.91380672,6.274,112.4
2014,700,66.236,0,1.888744,3.978,112.5
2014,1800,68.144,98.3,1.69115232,3.586,115.5
2014,2300,64.238,97,2.68849856,5.557,115.5
2014,1600,68.558,97.1,2.64155936,5.513,115.8
2014,100,64.85,99.1,2.91291264,6.346,116.6
2014,200,64.598,98.7,2.71666208,5.945,118.5
2014,1100,69.926,94.7,3.44757248,7.47,119.6
2014,600,59.27,98.5,1.69115232,3.378,121.4
2014,2300,67.334,77.9,1.11044736,2.034,121.9
2014,800,67.442,99.6,2.86195008,5.3,123.5
2014,1300,79.394,62.27,2.49850656,4.814,124.9
2014,1000,65.75,97.3,3.30273152,7.166,125.5
2014,700,63.122,93.6,1.97859904,3.951,127.1
2014,600,64.508,99,3.04031904,6.639,127.3
2014,1700,68.18,98.2,2.40015776,5.143,128.1
2014,400,60.782,95.9,2.42116864,5.141,128.3
2014,1900,73.22,86.5,1.7233392,3.306,128.3
2014,300,64.508,98.8,3.23925184,7.074,129.8
2014,500,64.436,99.2,2.95225216,6.453,130.6
2014,400,64.472,98.8,2.94688768,6.427,131.2
2014,1100,65.678,98.3,3.60805984,7.871,131.9
2014,1200,67.262,97.6,3.74708928,8.14,132
2014,700,66.938,99.5,3.6411408,6.946,132.8
2014,1500,68.072,97.9,2.78371808,5.965,134.8
2014,700,64.31,98.7,2.838704,6.196,135.2
2014,1400,67.928,97.8,3.03495456,6.541,135.6
2014,800,64.526,98.4,3.1583376,6.901,136.1
2014,1300,68.162,96.4,3.74306592,8.091,136.3
2014,1000,68.504,97.1,3.1002224,6.736,137.3
2014,1700,73.814,83.4,2.91604192,6.337,138.8
2014,1200,78.35,64.71,2.44039136,4.688,139
2014,900,67.946,99.3,3.75021856,8.16,140.7
2014,300,66.596,99.9,3.65499904,7.992,141.3
2014,2400,63.986,98.9,2.68045184,5.864,141.3
2014,1100,76.712,69.95,3.03718976,6.415,141.4
2014,900,64.976,99.1,2.95806368,6.456,142.7
2014,800,67.316,87.3,3.4265616,7.417,143.2
2014,800,66.47,0,3.35771744,7.323,144.2
2014,1000,67.388,99.4,4.43418976,9.634,145.2
2014,100,66.794,0,5.02607072,10.974,146.6
2014,900,66.866,0,3.7059616,8.06,148.4
2014,500,59.576,97.1,2.07292448,4.424,152
2014,200,66.758,99.9,4.14450784,9.052,152.6
2014,1100,68.432,96.9,4.24285664,9.139,153.9
2014,2200,66.65,99.8,3.35145888,5.029,154.4
2014,1600,73.904,83.1,3.37246976,7.365,155.7
2014,1500,73.148,84.6,3.65589312,7.952,156.5
2014,1400,72.446,87.4,4.11768544,8.931,157
2014,1000,74.714,74.6,3.4667952,7.354,157.8
2014,1500,81.122,65.43,1.49892512,2.408,159.7
2014,1800,73.418,85.5,1.609344,3.331,162.4
2014,2400,66.704,0,3.1203392,6.509,162.7
2014,900,69.908,85.1,3.85616704,8.36,162.8
2014,1300,71.222,90.2,4.14048448,8.922,163.5
2014,1200,69.692,93.7,4.13780224,8.944,169.5
2014,1600,81.158,64.9,1.82034688,3.553,169.6
2014,400,66.416,99.6,2.37735872,5.074,179
2014,1700,79.88,66.11,1.78860704,3.297,196.5
2014,500,66.2,99.6,1.44706848,1.734,197.8
2014,2300,66.56,99.9,2.12388704,3.179,204.7
2014,900,69.134,80.8,1.34380224,1.606,229.5
2014,1400,80.366,66.17,1.15962176,1.705,231.9
2014,1800,79.844,64.19,2.02687936,4.33,237.1
2014,1900,77.846,72,1.1757152,2.287,286.2
2014,800,67.172,83.3,2.03090272,4.408,290.3
2014,2000,74.228,82.7,1.20074944,2.37,352.5
2014,100,65.768,96.9,2.65675872,5.777,148.7
2014,200,66.902,97.5,1.9155664,4.11,151.7
2014,300,67.046,97.3,1.23561856,2.041,173.7
2014,400,66.866,98.3,0.83015328,1.519,51.91
2014,500,66.614,98.8,1.04428544,1.987,128.9
2014,600,65.948,99.1,0.83015328,0.979,136.3
2014,700,66.578,99.4,0.51275488,0.412,216.1
2014,800,67.874,97.8,0.8560816,1.763,227.1
2014,900,69.44,93.7,1.3500608,2.558,307.2
2014,1000,71.06,88.7,2.06487776,4.164,324.5
2014,1100,71.708,85.4,3.16638432,6.59,5.571
2014,1200,73.922,81.7,2.9549344,6.2,5.972
2014,1300,74.876,79.5,2.65675872,5.501,358.4
2014,1400,75.02,79.3,2.68983968,5.499,335.1
2014,1500,74.336,82.6,2.77969472,5.815,331.4
2014,1600,74.246,83.3,2.98086272,6.335,333.9
2014,1700,72.95,86.6,2.99829728,6.449,319.6
2014,1800,72.356,90.5,2.50029472,5.349,328
2014,1900,71.438,93.4,2.11092288,4.574,327.2
2014,2000,69.926,95.2,2.83780992,6.147,342.5
2014,2100,68.864,96.3,2.6464768,5.743,344.7
2014,2200,69.296,95.6,2.47034304,5.329,325.3
2014,2300,68.702,96.3,2.78595328,6.111,315
2014,2400,67.982,98.1,3.24953376,7.137,316.8
2014,100,67.838,98.6,2.90888928,6.324,328.6
2014,200,67.424,99.2,2.62948928,5.678,332.4
2014,300,66.884,99.5,2.5146,5.436,335.7
2014,400,66.65,99.8,2.73856704,6.001,321.3
2014,500,66.758,99.9,3.07429408,6.756,315.4
2014,600,66.992,0,3.34967072,7.37,317.4
2014,700,67.46,0,4.02157184,8.765,324.6
2014,800,68.324,99.7,3.90355328,8.436,328.5
2014,900,70.412,93.6,4.26297344,9.231,326.6
2014,1000,73.706,83.8,4.67246208,10.033,337.6
2014,1100,76.244,77.2,5.20309856,11.193,344.7
2014,1200,76.604,77.6,5.66980832,12.141,341.8
2014,1300,77.864,75.1,5.78782688,12.414,338.2
2014,1400,79.25,70.2,5.2393088,11.196,339.4
2014,1500,79.394,67.81,4.82982016,10.36,344.9
2014,1600,76.37,78.4,4.62820512,9.928,347
2014,1700,76.208,78.4,4.41720224,9.489,354.2
2014,1800,75.146,80.3,3.79402848,8.116,354.7
2014,1900,73.724,85.2,2.62770112,5.658,343.5
2014,2000,71.564,87,2.22894144,4.865,330.3
2014,2100,69.44,89.6,1.9736816,4.343,330.7
2014,2200,67.406,93.4,2.24011744,4.903,332.7
2014,2300,65.984,96.6,2.10689952,4.59,334.7
2014,2400,65.642,97.2,1.83152288,4.001,332.5
2014,100,65.354,97.4,1.91467232,4.207,293.8
2014,200,65.606,97.4,1.84046368,3.929,300
2014,300,63.896,95.5,1.5691104,3.436,302.2
2014,400,61.556,97.3,1.64644832,3.604,300.4
2014,500,59.684,96.2,1.79128928,3.924,300.9
2014,600,58.046,94.9,1.8283936,3.98,296.7
2014,700,58.046,95.2,1.70232832,3.714,309
2014,800,60.116,90.7,1.82660544,3.94,323.6
2014,900,63.32,83.5,2.58344416,5.582,324
2014,1000,66.776,74.4,2.95001696,6.254,322.2
2014,1100,69.584,63.39,3.35458816,7.103,331.3
2014,1200,70.556,61.62,3.4556192,7.17,334.1
2014,1300,71.528,59.97,3.0421072,6.27,342.3
2014,1400,72.536,57.59,2.63843008,5.304,348.9
2014,1500,73.31,55.68,2.59149088,5.069,356.4
2014,1600,73.796,53.12,2.04163168,3.868,358.3
2014,1700,73.562,52.11,1.91646048,3.235,339.9
2014,1800,72.608,53.55,1.1086592,2.038,21.19
2014,1900,70.142,60.89,0.57981088,0.986,10.46
2014,2000,65.426,72.7,0.85429344,1.763,105
2014,2100,62.15,82.1,0.97633536,1.922,158.7
2014,2200,59.954,87,0.84401152,1.548,199.7
2014,2300,58.406,88.9,1.01343968,2.211,232.3
2014,2400,56.768,91.4,0.70006464,1.241,221.3
2014,100,54.896,94.8,0.84311744,1.174,177.5
2014,200,54.104,94.8,1.29462784,2.845,230.9
2014,300,53.222,95.7,1.17482112,2.5,215.3
2014,400,51.872,97.7,0.88916256,1.933,208.1
2014,500,51.566,97.2,0.57757568,1.004,161.3
2014,600,50.936,97.6,0.983488,2.112,161
2014,700,53.474,95.8,1.50116032,3.3,180.3
2014,800,59.18,88.8,1.79128928,3.877,224
2014,900,64.526,79.8,2.2441408,4.838,224.7
2014,1000,68.54,68.5,2.87178496,6.068,214.6
2014,1100,70.934,60.23,2.6017728,5.365,195.9
2014,1200,72.356,56.96,2.40239296,4.639,181.1
2014,1300,73.094,54.48,2.42027456,4.818,168.8
2014,1400,74.552,52.74,2.58031488,5.127,149.9
2014,1500,75.02,53.59,2.68983968,5.562,166.1
2014,1600,75.794,52.87,2.794,5.902,158.4
2014,1700,75.596,50.58,2.4855424,5.224,155.1
2014,1800,75.344,51.21,1.97770496,4.231,148
2014,1900,74.768,53.01,1.6562832,3.588,113.8
2014,2000,70.52,61.83,1.83241696,4.005,100.3
2014,2100,67.442,67.96,1.66835328,3.468,119.4
2014,2200,64.274,81.8,1.7814544,3.9,150
2014,2300,61.646,86.3,1.76223168,3.895,155.3
2014,2400,59.954,88.8,1.83331104,4.03,163.3
2014,100,58.784,92.4,2.02375008,4.462,158.5
2014,200,56.336,97,1.91377824,4.193,153.9
2014,300,56.804,92.6,1.98351648,4.37,166.2
2014,400,56.372,94.7,1.86370976,4.09,173.3
2014,500,55.184,97.8,1.98172832,4.33,156.5
2014,600,54.464,98.1,2.26693984,4.944,168.8
2014,700,54.698,97.6,2.38227616,5.156,169.1
2014,800,60.548,90.3,2.37914688,5.183,162
2014,900,67.19,80.2,3.09217568,6.736,157.5
2014,1000,71.456,70.5,3.49272352,7.587,145
2014,1100,74.048,65.56,3.72518432,8.151,143.6
2014,1200,75.488,61.9,4.08862784,8.882,145.4
2014,1300,76.73,58.71,4.59244192,9.934,140.2
2014,1400,77.486,58.37,4.41809632,9.547,135.9
2014,1500,78.134,57.11,4.02470112,8.763,133.5
2014,1600,78.08,59.54,4.4972224,9.82,141.1
2014,1700,77.81,60.34,5.37655008,11.753,147.5
2014,1800,76.19,65.53,4.2446448,9.307,142.2
2014,1900,73.886,72.4,3.38543392,7.435,142.7
2014,2000,69.836,81.3,2.7425904,5.99,146.2
2014,2100,67.028,82.1,2.7358848,5.958,149.8
2014,2200,65.21,84.3,3.04121312,6.559,139.4
2014,2300,63.788,84.9,2.55840992,5.611,154
2014,2400,61.772,89.9,3.35861152,7.287,166.6
2014,100,60.944,92.9,3.56603808,7.791,167.3
2014,200,60.278,94.7,3.5249104,7.69,140.2
2014,300,59.738,94.7,3.94423392,8.575,152.3
2014,400,58.982,95.9,3.95451584,8.568,164.6
2014,500,58.748,95.8,4.11366208,9.009,134.8
2014,600,58.442,96.6,4.7676816,10.445,144.7
2014,700,59.918,95.2,3.85527296,8.431,146.4
2014,800,62.96,91.1,3.23344032,6.772,144.9
2014,900,66.398,86.3,3.44757248,7.511,133.4
2014,1000,69.152,80.8,3.4846768,7.493,131.1
2014,1100,70.556,77.3,4.84054912,10.42,141.7
2014,1200,74.03,71.1,5.28714208,11.408,140.9
2014,1300,76.1,66.01,5.20399264,11.245,153
2014,1400,75.938,65.83,4.48023488,9.654,168.6
2014,1500,74.84,67.87,4.90089952,10.683,186.1
2014,1600,75.704,68.16,5.32245824,11.596,181.1
2014,1700,76.136,68.52,4.94381536,10.765,182
2014,1800,74.642,72.8,3.69523264,8.062,191.5
2014,1900,72.968,76.3,1.7635728,3.748,172.7
2014,2000,70.772,82.4,1.2315952,2.619,125.2
2014,2100,69.206,86.2,2.22715328,4.861,136.4
2014,2200,68.648,84.9,2.39524032,5.23,134.6
2014,2300,67.118,88.8,1.45198592,3.111,144
2014,2400,66.362,90.4,1.48283168,3.188,175.8
2014,100,66.362,87.9,1.16275104,1.913,136.9
2014,200,66.488,85.5,2.04476096,4.446,159.9
2014,300,66.632,84.8,1.99469248,4.341,152.6
2014,400,66.308,87.9,1.8596864,4.05,167.7
2014,500,66.668,87.2,2.2933152,5.009,160.8
2014,600,67.352,83.8,2.19898976,4.812,162.1
2014,700,66.65,86.1,1.75150272,3.676,157.3
2014,800,66.992,86.9,1.82928768,3.909,154.9
2014,900,67.136,88.7,1.93881248,4.014,154.5
2014,1000,67.352,92.2,2.78461216,5.833,156.1
2014,1100,72.518,83.9,2.42250976,4.726,192.5
2014,1200,73.256,82.5,2.57048,5.316,209.3
2014,1300,74.102,81.6,2.637536,5.237,188.8
2014,1400,73.922,83.1,2.43815616,4.798,172.5
2014,1500,73.148,83.6,2.43726208,4.572,161.4
2014,1600,75.398,81.2,2.56466848,5.172,155.6
2014,1700,73.544,83.3,2.89413696,6.124,147.7
2014,1800,72.5,85,2.43726208,5.302,142.9
2014,1900,70.934,89.5,2.43323872,5.316,142.8
2014,2000,69.926,93.4,2.09706464,4.574,141.5
2014,2100,69.116,95.4,2.06174848,4.484,153.2
2014,2200,68.774,96.2,0.8359648,0.544,110.9
2014,2300,68.234,97.9,1.93255392,2.948,135.7
2014,2400,67.496,98.9,1.9468592,4.2,173.4
2014,100,67.01,99.5,2.21016576,4.789,184.3
2014,200,67.46,99.7,1.9848576,4.211,179
2014,300,67.406,99.8,2.01793856,4.451,178
2014,400,67.244,99.9,2.11092288,4.646,176.6
2014,500,67.154,99.9,1.61336736,3.537,172.7
2014,600,67.01,0,1.57402784,3.447,179.7
2014,700,67.244,0,1.80648864,3.911,185.4
2014,800,69.134,97.3,1.83554624,3.615,213.3
2014,900,72.59,86.5,1.84135776,3.526,278.4
2014,1000,74.696,81.3,1.88337952,3.772,314.6
2014,1100,76.46,78.8,1.88069728,3.544,320.5
2014,1200,77.792,76.3,1.98351648,3.812,321
2014,1300,79.754,73,2.10377024,3.893,306.8
2014,1400,81.104,71.2,1.99782176,3.712,251.5
2014,1500,81.842,70.9,1.97457568,3.886,264.2
2014,1600,81.986,71.4,2.75466048,5.268,321.7
2014,1700,81.302,73.9,1.9356832,3.994,18.76
2014,1800,79.484,77,1.19270272,2.426,356.1
2014,1900,78.296,81.4,1.21281952,2.433,307.7
2014,2000,75.38,87.6,1.85834528,3.833,288.6
2014,2100,73.616,90.4,2.22894144,4.679,253.5
2014,2200,73.22,91,1.83465216,3.786,223.3
2014,2300,73.472,88.2,3.07518816,6.429,184.8
2014,2400,71.51,92.5,3.19544192,1.884,209.4
2014,100,70.25,94.3,1.53021792,2.961,258.3
2014,200,68.666,96.9,1.93255392,3.862,225
2014,300,67.964,97.7,2.19317824,4.841,235.9
2014,400,66.92,98.8,1.9245072,4.108,240.1
2014,500,66.002,99.6,2.0519136,4.471,253.9
2014,600,65.822,99.8,1.95445888,4.26,256.3
2014,700,66.974,99.9,3.09530496,6.751,270.2
2014,800,70.268,95.7,2.983992,6.431,267.5
2014,900,74.318,86.9,3.1873952,6.937,260.3
2014,1000,77.45,82.3,3.341624,7.137,287.8
2014,1100,79.754,76.3,3.08815232,6.599,281.4
2014,1200,81.374,69.29,2.9638752,6.324,283
2014,1300,82.328,62.58,2.43234464,4.944,277
2014,1400,82.652,62.75,1.97457568,3.741,275.4
2014,1500,83.57,62.94,2.08499456,4.323,240.9
2014,1600,83.174,65.83,2.53650496,5.394,239.9
2014,1700,82.85,66.86,3.04925984,6.698,240.5
2014,1800,81.356,69.41,3.01617888,6.642,254.5
2014,1900,77.684,81.3,2.88877248,6.402,250
2014,2000,74.57,90,2.65944096,5.425,271
2014,2100,73.076,92.9,2.20882464,4.803,296.5
2014,2200,71.438,95,1.31697984,2.816,292
2014,2300,71.438,92.5,2.03671424,4.379,318.6
2014,2400,71.006,88,1.78547776,3.721,261.7
2014,100,70.088,79.1,1.83152288,3.761,252.2
2014,200,68.036,81.8,1.4461744,2.916,282.8
2014,300,66.65,79.1,2.26604576,4.993,295
2014,400,64.238,84.2,1.9937984,4.325,298.7
2014,500,62.672,87.1,1.41309344,2.728,301.4
2014,600,61.592,92.4,1.53290016,2.975,276.7
2014,700,63.14,95.7,1.33799072,2.713,308.1
2014,800,67.514,92.7,1.30580384,2.625,303.1
2014,900,72.176,88.2,1.80559456,3.709,315.4
2014,1000,76.658,76.8,1.8082768,3.739,336.6
2014,1100,79.592,64.56,1.35989568,1.794,314.9
2014,1200,81.122,58.49,1.78860704,2.869,271.1
2014,1300,82.418,58.92,1.78637184,3.091,263.6
2014,1400,83.768,55.11,1.6674592,2.632,223.9
2014,1500,84.38,56.07,1.09167168,0.737,316.8
2014,1600,84.416,58.49,1.37375392,2.558,198.1
2014,1700,83.624,60.43,1.47880832,2.993,178.2
2014,1800,82.076,65.34,1.43589248,3.026,148.5
2014,1900,78.944,71.4,1.59906208,3.494,139.1
2014,2000,75.56,76.2,1.35587232,2.737,107.7
2014,2100,72.878,80.9,1.56508704,3.008,103.6
2014,2200,70.214,82.8,1.665224,3.369,85.2
2014,2300,69.152,80.8,1.55033472,3.118,126.3
2014,2400,66.398,86.6,1.51814784,3.167,131.3
2014,100,64.418,89.5,1.93881248,4.213,131.9
2014,200,63.5,89.7,2.49627136,4.888,169.1
2014,300,62.78,90.7,3.0130496,6.169,94.1
2014,400,61.628,93.2,4.90358176,6.953,137.8125
2014,500,60.44,95,2.88296096,5.23,90.9
2014,600,60.044,95.1,2.32729024,4.462,131.9
2014,700,61.772,93.3,3.72205504,8.033,141.1
2014,800,66.074,87.4,2.55662176,3.474,100.6
2014,900,70.7,79.6,2.84988,4.964,112.4
2014,1000,75.128,71.1,4.6894496,8.956,164.5
2014,1100,77.882,65.13,3.78106432,7.435,127.1
2014,1200,79.394,62.05,4.85574848,10.508,151.9
2014,1300,80.258,58.8,4.30007776,9.305,147.5
2014,1400,81.752,55.52,4.33673504,9.482,145.7
2014,1500,83.516,51.94,3.87941312,8.46,142.2
2014,1600,83.138,53.88,4.56025504,9.892,131.6
2014,1700,82.31,57.56,4.5173392,9.854,124.8
2014,1800,80.6,65.51,3.87851904,8.447,125
2014,1900,76.514,76.9,2.95895776,6.436,128.4
2014,2000,73.958,80.6,3.29066144,7.17,131
2014,2100,72.266,80.8,3.25847456,7.09,126.9
2014,2200,70.232,84.4,4.14584896,9.061,143.7
2014,2300,69.584,87.5,4.14584896,9.074,146
2014,2400,68.576,89.5,3.92858752,8.59,155
2014,100,68.648,88.8,3.5830256,7.86,159
2014,200,68.648,89.2,3.66706912,7.99,169.3
2014,300,68.702,93.2,3.69389152,8.021,185.4
2014,400,68.882,93.8,2.61876032,5.6,180.9
2014,500,67.928,98.1,2.76583648,5.506,234.1
2014,600,67.622,98.5,4.60942944,10.109,254.6
2014,700,66.884,92.4,4.21961056,9.159,234.5
2014,800,67.442,91,2.7537664,5.781,236.7
2014,900,69.134,91.6,3.80833376,8.29,218.5
2014,1000,69.332,93.6,3.96837408,8.595,227.6
2014,1100,68.954,96.9,4.06672288,8.823,242.1
2014,1200,70.556,95.8,3.45472512,7.428,254.9
2014,1300,70.682,96.1,3.88611872,8.402,255.3
2014,1400,73.202,92.8,3.833368,8.324,257.6
2014,1500,75.02,88.8,3.07205888,6.612,256.4
2014,1600,77.234,84.8,2.3111968,4.704,249.2
2014,1700,77.81,86.2,1.72915072,3.557,240.4
2014,1800,80.024,84.8,1.743456,3.797,231.6
2014,1900,79.034,88.7,1.6004032,3.181,281.9
2014,2000,78.602,89,1.46807936,3.214,352
2014,2100,77.342,92.4,1.21773696,2.659,11.21
2014,2200,77,90.7,1.88337952,3.996,2.172
2014,2300,75.884,92.5,1.48014944,3.196,17.45
2014,2400,74.624,94.8,1.51412448,3.279,14.32
2014,100,73.706,95.9,2.03090272,4.393,10.81
2014,200,72.95,96.4,1.60308544,3.447,9.04
2014,300,73.652,92.2,1.0304272,1.81,345
2014,400,72.662,91.7,1.58833312,3.429,355.4
2014,500,73.004,86.8,1.86147456,4.039,8.13
2014,600,73.112,76.6,1.86058048,3.996,25.59
2014,700,72.698,75.4,1.6741648,3.55,17.73
2014,800,73.958,75.9,1.87667392,3.853,18.27
2014,900,76.514,76.6,2.5213056,5.347,44.07
2014,1000,79.052,74.7,2.8409392,6.028,41.39
2014,1100,80.942,74.3,2.94197024,6.252,29.19
2014,1200,82.508,72.2,2.94509952,6.126,37.34
2014,1300,83.264,71.1,3.3237424,7.04,59.28
2014,1400,84.11,68.18,2.8297632,5.864,59.92
2014,1500,84.974,68.06,2.56869184,5.423,57.32
2014,1600,85.73,66.5,2.3380192,4.76,36.85
2014,1700,86.288,68.81,2.38138208,5.08,28.05
2014,1800,85.532,72.7,3.02735488,6.543,39.12
2014,1900,82.868,80.2,3.53474528,7.726,53.93
2014,2000,80.348,84.3,3.49495872,7.654,57.29
2014,2100,78.98,87.5,2.3223728,3.017,34.8
2014,2200,76.766,88.6,1.27272288,2.486,45.93
2014,2300,75.218,90.4,1.86147456,3.949,53.76
2014,2400,73.742,92.5,1.77743104,3.194,66.17
2014,100,73.454,91.4,2.93302944,5.636,198.2
2014,200,72.77,91.8,1.79754784,3.219,171.4
2014,300,71.78,93.4,1.66343584,3.288,121.4
2014,400,70.358,95.2,2.96119296,6.427,65.59
